adm3_psgc,municipality_city,province_psgc,region_psgc,population_2010,population_2015,population_2020,population_2024,total_osm_records,businesses_accommodation,businesses_automotive,businesses_education,businesses_financial_services,businesses_food,businesses_healthcare,businesses_other,businesses_personal_services,businesses_professional_services,businesses_public_services,businesses_retail,businesses_skilled_trades,businesses_technology,businesses_tourism,businesses_per_1000_people,businesses_accommodation_per_1000_people,businesses_automotive_per_1000_people,businesses_education_per_1000_people,businesses_financial_services_per_1000_people,businesses_food_per_1000_people,businesses_healthcare_per_1000_people,businesses_other_per_1000_people,businesses_personal_services_per_1000_people,businesses_professional_services_per_1000_people,businesses_public_services_per_1000_people,businesses_retail_per_1000_people,businesses_skilled_trades_per_1000_people,businesses_technology_per_1000_people,businesses_tourism_per_1000_people
402109000,City of Imus,402100000.0,400000000.0,301624.0,403785.0,496794.0,481949.0,7088,9,134,111,154,695,233,4092,168,123,101,1132,30,88,18,14.706950320469593,0.018674175068316357,0.2780377176838213,0.2303148258425684,0.3195358845023021,1.4420612969422075,0.48345364343530123,8.49052493106117,0.34858460127523866,0.2552137259336569,0.20956574243332798,2.3487962419260127,0.06224725022772119,0.1825919340013155,0.037348350136632714
402110000,Indang,402100000.0,400000000.0,62030.0,65599.0,68699.0,70092.0,495,4,11,38,16,73,22,134,22,3,43,109,1,13,6,7.062146892655367,0.05706785367802317,0.15693659761456372,0.54214460994122,0.22827141471209267,1.041488329623923,0.31387319522912743,1.9117730982137762,0.31387319522912743,0.042800890258517375,0.6134794270387491,1.5550990127261315,0.014266963419505792,0.1854705244535753,0.08560178051703475
402111000,Kawit,402100000.0,400000000.0,78209.0,83466.0,107535.0,123631.0,471,3,34,18,38,88,21,84,14,3,26,125,1,13,3,3.8097240983248537,0.024265758588056394,0.27501193066463914,0.14559455152833836,0.30736627544871437,0.7117955852496541,0.16986031011639474,0.679441240465579,0.11324020674426317,0.024265758588056394,0.21030324109648876,1.0110732745023499,0.008088586196018798,0.10515162054824438,0.024265758588056394
402112000,Magallanes,402100000.0,400000000.0,21231.0,22727.0,23851.0,25826.0,74,11,2,16,2,3,2,11,0,0,9,15,0,0,3,2.865329512893983,0.42592736002478127,0.07744133818632386,0.6195307054905909,0.07744133818632386,0.1161620072794858,0.07744133818632386,0.42592736002478127,0.0,0.0,0.3484860218384574,0.580810036397429,0.0,0.0,0.1161620072794858
402113000,Maragondon,402100000.0,400000000.0,35289.0,37720.0,40687.0,41977.0,176,0,6,21,3,16,5,29,1,0,14,35,1,21,24,4.192772232412988,0.0,0.14293541701407916,0.500273959549277,0.07146770850703958,0.3811611120375444,0.11911284751173262,0.6908545155680491,0.023822569502346524,0.0,0.33351597303285135,0.8337899325821283,0.023822569502346524,0.500273959549277,0.5717416680563167
402114000,Mendez,402100000.0,400000000.0,28570.0,31529.0,34879.0,36518.0,96,1,4,17,1,12,6,23,1,0,9,16,0,3,3,2.6288405717728245,0.02738375595596692,0.10953502382386768,0.46552385125143764,0.02738375595596692,0.32860507147160306,0.16430253573580153,0.6298263869872391,0.02738375595596692,0.0,0.24645380360370228,0.4381400952954707,0.0,0.08215126786790077,0.08215126786790077
402115000,Naic,402100000.0,400000000.0,88144.0,111454.0,160987.0,236978.0,375,1,22,46,15,28,19,62,1,5,38,127,0,10,1,1.5824253728194178,0.0042198009941851146,0.09283562187207252,0.19411084573251527,0.06329701491277671,0.11815442783718319,0.08017621888951718,0.2616276616394771,0.0042198009941851146,0.02109900497092557,0.16035243777903435,0.5359147262615096,0.0,0.04219800994185114,0.0042198009941851146
402116000,Noveleta,402100000.0,400000000.0,41678.0,45846.0,49452.0,46172.0,120,0,9,12,12,11,10,17,1,0,13,31,0,4,0,2.5989777354240666,0.0,0.194923330156805,0.2598977735424067,0.2598977735424067,0.23823962574720609,0.21658147795200552,0.3681885125184094,0.021658147795200554,0.0,0.2815559213376072,0.6714025816512171,0.0,0.08663259118080222,0.0
402117000,Rosario,402100000.0,400000000.0,92253.0,110706.0,110807.0,112572.0,198,6,10,13,16,34,7,30,2,4,6,58,0,10,2,1.7588743204349215,0.053299221831361265,0.0888320363856021,0.11548164730128274,0.14213125821696337,0.3020289237110471,0.06218242546992147,0.2664961091568063,0.017766407277120422,0.035532814554240844,0.053299221831361265,0.5152258110364922,0.0,0.0888320363856021,0.017766407277120422
402118000,Silang,402100000.0,400000000.0,213490.0,248085.0,295644.0,313145.0,1212,40,73,106,33,232,34,258,37,15,35,283,13,42,11,3.870411470724425,0.12773635216912294,0.23311884270864935,0.3385013332481758,0.10538249053952642,0.740870842580913,0.1085758993437545,0.8238994714908429,0.1181561257564387,0.0479011320634211,0.11176930814798255,0.9037346915965447,0.04151431445496495,0.13412316977757907,0.0351274968465088
402119000,City of Tagaytay,402100000.0,400000000.0,62030.0,71181.0,85330.0,87811.0,1487,147,24,36,45,355,31,479,33,7,31,220,9,36,34,16.934097094896995,1.6740499481841682,0.2733142772545581,0.4099714158818371,0.5124642698522964,4.042773684390339,0.3530309414538042,5.454897450205555,0.37580713122501735,0.07971666419924611,0.3530309414538042,2.505380874833449,0.10249285397045928,0.4099714158818371,0.38719522611062396
402120000,Tanza,402100000.0,400000000.0,188755.0,226188.0,312116.0,339308.0,517,19,31,39,17,84,20,71,14,1,14,185,1,19,2,1.5236893913494522,0.05599632192580192,0.09136241998420315,0.11493981868980396,0.05010197224940172,0.24756268640880855,0.058943496764002026,0.2092494135122072,0.04126044773480142,0.0029471748382001012,0.04126044773480142,0.5452273450670188,0.0029471748382001012,0.05599632192580192,0.0058943496764002025
402121000,Ternate,402100000.0,400000000.0,19297.0,23157.0,24653.0,24891.0,92,6,5,11,1,11,2,35,0,0,3,13,0,2,3,3.6961150616688765,0.24105098228275282,0.20087581856896067,0.4419268008517135,0.040175163713792136,0.4419268008517135,0.08035032742758427,1.4061307299827246,0.0,0.0,0.12052549114137641,0.5222771282792977,0.0,0.08035032742758427,0.12052549114137641
402122000,City of Trece Martires,402100000.0,400000000.0,104559.0,155713.0,210503.0,227892.0,598,5,35,43,42,103,24,119,6,7,56,129,0,20,9,2.624049988591087,0.0219402172959121,0.15358152107138467,0.18868586874484405,0.18429782528566163,0.45196847629578923,0.10531304302037807,0.5221771716427079,0.026328260755094517,0.03071630421427694,0.24573043371421552,0.566057606234532,0.0,0.0877608691836484,0.03949239113264178
402123000,Gen. Mariano Alvarez,402100000.0,400000000.0,138540.0,155143.0,172433.0,176927.0,366,4,16,28,16,62,20,78,10,2,26,93,1,10,0,2.0686497821135275,0.022608194340038548,0.09043277736015419,0.15825736038026983,0.09043277736015419,0.35042701227059747,0.11304097170019274,0.4408597896307517,0.05652048585009637,0.011304097170019274,0.14695326321025057,0.5256405184058962,0.005652048585009637,0.05652048585009637,0.0
403401000,Alaminos,403400000.0,400000000.0,43526.0,47859.0,51619.0,53589.0,190,3,14,18,10,30,10,40,4,4,9,45,0,2,1,3.5455037414394748,0.05598163802272855,0.26124764410606655,0.3358898281363713,0.18660546007576181,0.5598163802272854,0.18660546007576181,0.7464218403030473,0.07464218403030473,0.07464218403030473,0.16794491406818565,0.8397245703409282,0.0,0.037321092015152366,0.018660546007576183
403402000,Bay,403400000.0,400000000.0,55698.0,62143.0,67182.0,69802.0,195,4,8,25,9,26,8,44,6,3,18,39,0,3,2,2.7936162287613535,0.05730494828228418,0.11460989656456835,0.3581559267642761,0.1289361336351394,0.37248216383484717,0.11460989656456835,0.6303544311051259,0.08595742242342627,0.042978711211713136,0.2578722672702788,0.5587232457522707,0.0,0.042978711211713136,0.02865247414114209
403403000,City of Biñan,403400000.0,400000000.0,283396.0,333028.0,407437.0,584479.0,765,14,52,55,33,157,40,159,14,12,28,179,3,17,2,1.3088579743669146,0.023952956393642883,0.08896812374781643,0.09410090011788276,0.05646054007072966,0.26861529670013806,0.0684370182675511,0.2720371476135156,0.023952956393642883,0.020531105480265332,0.047905912787285766,0.30625565674729116,0.005132776370066333,0.029085732763709217,0.003421850913377555
403404000,City of Cabuyao,403400000.0,400000000.0,248436.0,308745.0,355330.0,365202.0,484,7,26,55,19,45,14,103,9,7,20,157,0,14,8,1.3252939469115723,0.01916747443880373,0.07119347648698528,0.150601584876315,0.05202600204818156,0.12321947853516683,0.03833494887760746,0.2820356953138263,0.02464389570703337,0.01916747443880373,0.05476421268229637,0.4298990695560265,0.0,0.03833494887760746,0.02190568507291855
403405000,City of Calamba,403400000.0,400000000.0,389377.0,454486.0,539671.0,575046.0,2350,90,76,140,134,330,82,492,54,32,89,726,0,55,50,4.086629591371821,0.15650921839296333,0.13216333997628016,0.24345878416683187,0.23302483627396767,0.5738671341075323,0.14259728786914438,0.8555837272148663,0.093905531035778,0.05564772209527586,0.15477022707748597,1.262507695036571,0.0,0.09564452235125538,0.08694956577386852
403406000,Calauan,403400000.0,400000000.0,74890.0,80453.0,87693.0,89670.0,213,1,6,25,4,15,4,75,2,1,16,56,0,6,2,2.375376380060221,0.011152001784320286,0.06691201070592172,0.2788000446080071,0.04460800713728114,0.16728002676480427,0.04460800713728114,0.8364001338240213,0.02230400356864057,0.011152001784320286,0.17843202854912457,0.624512099921936,0.0,0.06691201070592172,0.02230400356864057
403407000,Cavinti,403400000.0,400000000.0,20809.0,21702.0,23980.0,24740.0,164,6,2,19,2,4,2,19,0,1,8,83,0,12,6,6.628940986257073,0.24252223120452707,0.08084074373484237,0.7679870654810024,0.08084074373484237,0.16168148746968475,0.08084074373484237,0.7679870654810024,0.0,0.04042037186742119,0.3233629749393695,3.3548908649959577,0.0,0.48504446240905413,0.24252223120452707
403408000,Famy,403400000.0,400000000.0,15021.0,16587.0,16791.0,17668.0,78,0,3,7,3,13,5,10,0,0,3,32,0,1,1,4.41476115010188,0.0,0.1697985057731492,0.39619651347068147,0.1697985057731492,0.7357935250169798,0.28299750962191533,0.5659950192438307,0.0,0.0,0.1697985057731492,1.811184061580258,0.0,0.05659950192438306,0.05659950192438306
403409000,Kalayaan,403400000.0,400000000.0,20944.0,23269.0,24755.0,25243.0,121,3,3,9,0,5,0,9,0,0,3,86,0,0,3,4.793408073525334,0.11884482826922314,0.11884482826922314,0.35653448480766947,0.0,0.1980747137820386,0.0,0.35653448480766947,0.0,0.0,0.11884482826922314,3.4068850770510637,0.0,0.0,0.11884482826922314
403410000,Liliw,403400000.0,400000000.0,33851.0,36582.0,39491.0,39976.0,69,1,2,12,3,15,2,8,1,0,4,13,0,3,5,1.7260356213728238,0.02501500900540324,0.05003001801080648,0.3001801080648389,0.07504502701620973,0.37522513508104866,0.05003001801080648,0.20012007204322593,0.02501500900540324,0.0,0.10006003602161297,0.3251951170702421,0.0,0.07504502701620973,0.12507504502701622
403411000,Los Baños,403400000.0,400000000.0,101884.0,112008.0,115353.0,117030.0,1678,35,20,47,57,292,46,551,57,12,37,412,1,54,57,14.338203879347176,0.2990686148850722,0.1708963513628984,0.40160642570281124,0.48705460138426043,2.4950867298983166,0.39306160813466634,4.708194480047851,0.48705460138426043,0.10253781081773904,0.31615825002136205,3.520464838075707,0.00854481756814492,0.4614201486798257,0.48705460138426043
403412000,Luisiana,403400000.0,400000000.0,20148.0,19720.0,20859.0,21824.0,212,9,3,16,8,35,15,49,5,0,29,30,2,5,6,9.714076246334312,0.4123900293255132,0.13746334310850442,0.7331378299120235,0.36656891495601174,1.6037390029325513,0.687316715542522,2.245234604105572,0.22910557184750735,0.0,1.3288123167155423,1.374633431085044,0.09164222873900293,0.22910557184750735,0.27492668621700883
403413000,Lumban,403400000.0,400000000.0,29470.0,30652.0,32330.0,32793.0,138,6,5,15,1,5,1,20,4,1,17,54,0,4,5,4.2082151678711925,0.18296587686396487,0.15247156405330406,0.4574146921599122,0.030494312810660812,0.15247156405330406,0.030494312810660812,0.6098862562132162,0.12197725124264325,0.030494312810660812,0.5184033177812338,1.6466928917756838,0.0,0.12197725124264325,0.15247156405330406
403414000,Mabitac,403400000.0,400000000.0,18618.0,20530.0,21275.0,21748.0,48,0,5,11,0,4,0,3,0,1,7,14,0,1,2,2.207099503402612,0.0,0.2299061982711054,0.5057936361964318,0.0,0.1839249586168843,0.0,0.13794371896266325,0.0,0.04598123965422107,0.3218686775795475,0.643737355159095,0.0,0.04598123965422107,0.09196247930844215
403415000,Magdalena,403400000.0,400000000.0,22976.0,25266.0,27816.0,28131.0,70,1,1,9,2,0,1,11,0,0,6,38,0,1,0,2.488358039173865,0.03554797198819808,0.03554797198819808,0.3199317478937827,0.07109594397639615,0.0,0.03554797198819808,0.39102769187017883,0.0,0.0,0.21328783192918843,1.3508229355515269,0.0,0.03554797198819808,0.0
403416000,Majayjay,403400000.0,400000000.0,26547.0,27792.0,27893.0,28504.0,63,5,3,10,4,6,3,11,0,0,9,6,0,3,3,2.2102161100196462,0.17541397698568623,0.10524838619141173,0.35082795397137245,0.140331181588549,0.21049677238282347,0.10524838619141173,0.38591074936850966,0.0,0.0,0.3157451585742352,0.21049677238282347,0.0,0.10524838619141173,0.10524838619141173
403417000,Nagcarlan,403400000.0,400000000.0,59726.0,63057.0,64866.0,66351.0,83,1,3,30,6,7,3,10,0,0,10,8,0,2,3,1.2509231209778302,0.01507136290334735,0.04521408871004205,0.4521408871004205,0.0904281774200841,0.10549954032343145,0.04521408871004205,0.1507136290334735,0.0,0.0,0.1507136290334735,0.1205709032267788,0.0,0.0301427258066947,0.04521408871004205
403418000,Paete,403400000.0,400000000.0,23523.0,25096.0,24945.0,25254.0,183,3,1,7,12,33,9,33,4,0,15,48,11,4,3,7.246376811594203,0.11879306248515087,0.03959768749505029,0.277183812465352,0.4751722499406035,1.3067236873366594,0.3563791874554526,1.3067236873366594,0.15839074998020117,0.0,0.5939653124257543,1.900688999762414,0.43557456244555315,0.15839074998020117,0.11879306248515087
403419000,Pagsanjan,403400000.0,400000000.0,39313.0,42164.0,44327.0,45602.0,368,17,20,21,7,52,15,80,4,2,22,121,0,5,2,8.06982149905706,0.37279066707600544,0.4385772553835358,0.46050611815271264,0.15350203938423754,1.1403008639971932,0.32893294153765185,1.7543090215341433,0.08771545107670717,0.043857725538353584,0.4824349809218894,2.6533923950703917,0.0,0.10964431384588395,0.043857725538353584
403420000,Pakil,403400000.0,400000000.0,20822.0,20659.0,23495.0,23972.0,46,2,3,12,0,3,0,5,0,0,6,13,0,2,0,1.918905389621225,0.0834306691139663,0.12514600367094944,0.5005840146837978,0.0,0.12514600367094944,0.0,0.20857667278491573,0.0,0.0,0.2502920073418989,0.5422993492407809,0.0,0.0834306691139663,0.0
403421000,Pangil,403400000.0,400000000.0,23201.0,24274.0,25026.0,25318.0,71,1,1,12,0,1,1,7,0,0,8,38,0,2,0,2.804328935934908,0.03949759064697053,0.03949759064697053,0.4739710877636464,0.0,0.03949759064697053,0.03949759064697053,0.27648313452879375,0.0,0.0,0.31598072517576425,1.5009084445848804,0.0,0.07899518129394106,0.0
403422000,Pila,403400000.0,400000000.0,46534.0,50289.0,54613.0,57776.0,101,3,9,22,1,10,3,15,2,0,7,25,1,2,1,1.7481307117142066,0.05192467460537247,0.1557740238161174,0.3807809471060648,0.01730822486845749,0.17308224868457492,0.05192467460537247,0.2596233730268624,0.03461644973691498,0.0,0.12115757407920244,0.4327056217114373,0.01730822486845749,0.03461644973691498,0.01730822486845749
403423000,Rizal,403400000.0,400000000.0,15518.0,17253.0,18332.0,18864.0,25,0,0,4,0,1,2,4,0,0,4,5,0,3,2,1.325275657336726,0.0,0.0,0.21204410517387617,0.0,0.053011026293469043,0.10602205258693809,0.21204410517387617,0.0,0.0,0.21204410517387617,0.2650551314673452,0.0,0.15903307888040713,0.10602205258693809
403424000,City of San Pablo,403400000.0,400000000.0,248890.0,266068.0,285348.0,300166.0,1937,25,77,117,117,324,136,400,65,28,104,474,8,32,30,6.453095953572356,0.08328724772292664,0.2565247229866141,0.3897843193432967,0.3897843193432967,1.0794027304891294,0.45308262761272095,1.3325959635668263,0.21654684407960928,0.09328171744967785,0.34647495052737487,1.5791262168266893,0.02665191927133653,0.10660767708534612,0.09994469726751197
403425000,City of San Pedro,403400000.0,400000000.0,294310.0,325809.0,326001.0,348968.0,967,8,23,89,67,173,55,161,39,18,29,285,2,18,0,2.7710277160083447,0.02292473808486738,0.06590862199399372,0.2550377111941496,0.1919946814607643,0.495747461085257,0.15760757433346323,0.461360353957956,0.11175809816372849,0.0515806606909516,0.08310217555764426,0.8166937942734005,0.005731184521216845,0.0515806606909516,0.0
403426000,Santa Cruz,403400000.0,400000000.0,110943.0,117605.0,123574.0,126844.0,692,9,19,38,35,91,39,127,15,5,40,254,1,18,1,5.455520166503737,0.07095329696319888,0.14979029358897544,0.2995805871779509,0.2759294881902179,0.7174166692945665,0.3074642868405285,1.0012298571473621,0.11825549493866482,0.039418498312888274,0.3153479865031062,2.0024597142947242,0.007883699662577655,0.14190659392639776,0.007883699662577655
403427000,Santa Maria,403400000.0,400000000.0,26839.0,30830.0,34511.0,34102.0,113,0,3,20,0,4,1,16,0,0,13,54,0,0,2,3.3135886458272243,0.0,0.08797137997771391,0.5864758665180928,0.0,0.11729517330361856,0.02932379332590464,0.46918069321447425,0.0,0.0,0.38120931323676027,1.5834848395988506,0.0,0.0,0.05864758665180928
403428000,City of Santa Rosa,403400000.0,400000000.0,284670.0,353767.0,414812.0,430920.0,1760,22,56,47,92,339,50,546,42,22,45,446,3,31,19,4.084284786039172,0.05105355982548965,0.1299545159194282,0.10906896871809152,0.21349670472477492,0.7866889445836814,0.11603081778520374,1.267056530214425,0.09746588693957114,0.05105355982548965,0.10442773600668337,1.0349948946440175,0.0069618490671122255,0.07193910702682633,0.04409171075837743
403429000,Siniloan,403400000.0,400000000.0,35363.0,38067.0,39460.0,42533.0,660,3,6,23,24,118,14,82,20,5,31,304,6,19,5,15.517362988738155,0.07053346813062798,0.14106693626125597,0.5407565890014813,0.5642677450450239,2.774316413138034,0.3291561846095972,1.927914795570498,0.4702231208708532,0.1175557802177133,0.7288458373498226,7.147391437236969,0.14106693626125597,0.44671196482731057,0.1175557802177133
403430000,Victoria,403400000.0,400000000.0,34604.0,39321.0,43408.0,45230.0,111,0,6,17,4,24,5,17,3,0,9,23,0,3,0,2.4541233694450586,0.0,0.13265531726730045,0.37585673225735133,0.08843687817820031,0.5306212690692018,0.1105460977227504,0.37585673225735133,0.06632765863365023,0.0,0.1989829759009507,0.5085120495246518,0.0,0.06632765863365023,0.0
405601000,Agdangan,405600000.0,400000000.0,11567.0,12851.0,12764.0,13316.0,36,3,2,8,3,3,2,4,0,0,3,5,0,1,2,2.703514568939622,0.22529288074496845,0.15019525382997898,0.6007810153199159,0.22529288074496845,0.22529288074496845,0.15019525382997898,0.30039050765995795,0.0,0.0,0.22529288074496845,0.37548813457494745,0.0,0.07509762691498949,0.15019525382997898
405602000,Alabat,405600000.0,400000000.0,16120.0,15630.0,15936.0,15744.0,28,1,0,6,0,2,9,4,0,0,4,0,0,2,0,1.7784552845528454,0.06351626016260163,0.0,0.38109756097560976,0.0,0.12703252032520326,0.5716463414634146,0.2540650406504065,0.0,0.0,0.2540650406504065,0.0,0.0,0.12703252032520326,0.0
405603000,Atimonan,405600000.0,400000000.0,61587.0,63432.0,64260.0,65552.0,109,1,7,35,7,6,4,19,0,0,13,12,0,5,0,1.662802050280693,0.015255064681474249,0.10678545277031974,0.5339272638515987,0.10678545277031974,0.09153038808884549,0.061020258725896996,0.28984622894801076,0.0,0.0,0.19831584085916523,0.18306077617769098,0.0,0.07627532340737125,0.0
405605000,Buenavista,405600000.0,400000000.0,29053.0,30047.0,31160.0,31550.0,27,1,0,21,0,0,0,2,0,0,2,1,0,0,0,0.8557844690966719,0.03169572107765452,0.0,0.6656101426307448,0.0,0.0,0.0,0.06339144215530904,0.0,0.0,0.06339144215530904,0.03169572107765452,0.0,0.0,0.0
405606000,Burdeos,405600000.0,400000000.0,21662.0,23854.0,24644.0,22742.0,51,2,0,14,0,5,2,7,1,0,7,10,0,1,2,2.2425468296543842,0.0879430129276229,0.0,0.6156010904933603,0.0,0.21985753231905725,0.0879430129276229,0.30780054524668016,0.04397150646381145,0.0,0.30780054524668016,0.4397150646381145,0.0,0.04397150646381145,0.0879430129276229
405607000,Calauag,405600000.0,400000000.0,69223.0,73139.0,71809.0,68999.0,118,0,6,58,4,14,4,11,1,1,3,13,1,1,1,1.7101697126045305,0.0,0.08695778199684054,0.8405918926361252,0.057971854664560354,0.20290149132596125,0.057971854664560354,0.159422600327541,0.014492963666140089,0.014492963666140089,0.04347889099842027,0.18840852765982116,0.014492963666140089,0.014492963666140089,0.014492963666140089
405608000,Candelaria,405600000.0,400000000.0,110570.0,117434.0,137881.0,137933.0,175,3,18,35,13,25,6,24,1,1,10,27,0,6,6,1.2687319205701317,0.021749690066916547,0.1304981404014993,0.2537463841140264,0.09424865695663837,0.18124741722430454,0.043499380133833095,0.17399752053533238,0.007249896688972182,0.007249896688972182,0.07249896688972182,0.1957472106022489,0.0,0.043499380133833095,0.043499380133833095
405610000,Catanauan,405600000.0,400000000.0,65832.0,71073.0,72752.0,76250.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.02622950819672131,0.0,0.0,0.02622950819672131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405615000,Dolores,405600000.0,400000000.0,27702.0,28891.0,32514.0,32645.0,101,0,2,16,4,4,3,27,0,1,11,15,0,4,14,3.093888803798438,0.0,0.061265124827691836,0.4901209986215347,0.12253024965538367,0.12253024965538367,0.09189768724153775,0.8270791851738398,0.0,0.030632562413845918,0.33695818655230514,0.45948843620768876,0.0,0.12253024965538367,0.4288558737938428
405616000,General Luna,405600000.0,400000000.0,25373.0,26494.0,24804.0,25110.0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0.35842293906810035,0.0,0.0,0.31859816806053365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039824771007566706
405617000,General Nakar,405600000.0,400000000.0,25973.0,29705.0,34225.0,34982.0,41,0,1,22,0,0,0,8,0,0,4,5,0,1,0,1.1720313303984906,0.0,0.028586130009719286,0.6288948602138242,0.0,0.0,0.0,0.22868904007775429,0.0,0.0,0.11434452003887714,0.14293065004859642,0.0,0.028586130009719286,0.0
405618000,Guinayangan,405600000.0,400000000.0,41669.0,45155.0,44045.0,45375.0,81,1,4,33,1,2,0,6,0,0,4,30,0,0,0,1.7851239669421488,0.02203856749311295,0.0881542699724518,0.7272727272727272,0.02203856749311295,0.0440771349862259,0.0,0.1322314049586777,0.0,0.0,0.0881542699724518,0.6611570247933884,0.0,0.0,0.0
405619000,Gumaca,405600000.0,400000000.0,69618.0,73877.0,71942.0,72454.0,159,7,11,35,12,18,14,23,1,0,9,24,0,4,1,2.1944958180362715,0.09661302343555911,0.15182046539873573,0.48306511717779554,0.1656223258895299,0.24843348883429486,0.19322604687111822,0.3174427912882657,0.01380186049079416,0.0,0.12421674441714743,0.3312446517790598,0.0,0.05520744196317664,0.01380186049079416
405620000,Infanta,405600000.0,400000000.0,64818.0,69079.0,76186.0,77676.0,215,5,9,27,1,33,9,31,3,2,28,62,0,2,3,2.7679077192440396,0.0643699469591637,0.11586590452649467,0.34759771357948405,0.01287398939183274,0.42484164993048046,0.11586590452649467,0.399093671146815,0.03862196817549822,0.02574797878366548,0.36047170297131675,0.79818734229363,0.0,0.02574797878366548,0.03862196817549822
405621000,Jomalig,405600000.0,400000000.0,6884.0,7417.0,7667.0,7884.0,28,4,0,7,0,0,1,6,0,0,6,3,0,0,1,3.5514967021816335,0.5073566717402334,0.0,0.8878741755454084,0.0,0.0,0.12683916793505834,0.76103500761035,0.0,0.0,0.76103500761035,0.380517503805175,0.0,0.0,0.12683916793505834
405622000,Lopez,405600000.0,400000000.0,91074.0,95167.0,94657.0,96006.0,155,2,9,75,7,10,6,17,3,1,5,13,0,7,0,1.614482428181572,0.020832031331375123,0.09374414099118805,0.781201174926567,0.07291210965981293,0.10416015665687561,0.06249609399412537,0.17707226631668854,0.031248046997062684,0.010416015665687561,0.05208007832843781,0.1354082036539383,0.0,0.07291210965981293,0.0
405623000,Lucban,405600000.0,400000000.0,46698.0,51475.0,53091.0,54134.0,265,13,6,23,7,91,11,49,2,0,16,35,0,5,7,4.895259910592235,0.2401448258026379,0.11083607344737133,0.42487161488159014,0.12930875235526657,1.6810137806184653,0.20319946798684746,0.9051612664868659,0.03694535781579045,0.0,0.2955628625263236,0.6465437617763329,0.0,0.09236339453947612,0.12930875235526657
405625000,Macalelon,405600000.0,400000000.0,26419.0,28188.0,27312.0,25266.0,43,0,3,21,0,1,1,6,0,0,7,3,0,0,1,1.7018918704979022,0.0,0.11873664212776062,0.8311564948943244,0.0,0.03957888070925354,0.03957888070925354,0.23747328425552125,0.0,0.0,0.2770521649647748,0.11873664212776062,0.0,0.0,0.03957888070925354
405627000,Mauban,405600000.0,400000000.0,61141.0,63819.0,71081.0,70135.0,72,5,3,41,0,6,0,5,0,1,4,6,0,0,1,1.0265915733941684,0.07129108148570615,0.04277464889142368,0.5845868681827903,0.0,0.08554929778284737,0.0,0.07129108148570615,0.0,0.014258216297141227,0.05703286518856491,0.08554929778284737,0.0,0.0,0.014258216297141227
405629000,Padre Burgos,405600000.0,400000000.0,20161.0,22460.0,23488.0,23392.0,188,2,2,20,1,19,9,52,3,0,38,38,0,3,1,8.036935704514363,0.08549931600547195,0.08549931600547195,0.8549931600547196,0.042749658002735974,0.8122435020519836,0.3847469220246238,2.2229822161422708,0.12824897400820792,0.0,1.6244870041039672,1.6244870041039672,0.0,0.12824897400820792,0.042749658002735974
405630000,Pagbilao,405600000.0,400000000.0,65996.0,75023.0,78700.0,82132.0,164,3,16,22,5,17,8,29,1,2,35,20,0,4,2,1.9967856621049043,0.036526566989723855,0.19480835727852724,0.267861491257975,0.06087761164953977,0.2069838796084352,0.09740417863926362,0.35309014756733065,0.012175522329907953,0.024351044659815906,0.4261432815467784,0.24351044659815907,0.0,0.04870208931963181,0.024351044659815906
405631000,Panukulan,405600000.0,400000000.0,15015.0,16452.0,16376.0,17118.0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.4089262764341629,0.0,0.0,0.4089262764341629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405632000,Patnanungan,405600000.0,400000000.0,13865.0,14606.0,15052.0,15554.0,19,0,0,13,0,0,0,5,0,0,0,1,0,0,0,1.2215507265012215,0.0,0.0,0.8357978655008358,0.0,0.0,0.0,0.32146071750032146,0.0,0.0,0.0,0.06429214350006429,0.0,0.0,0.0
405633000,Perez,405600000.0,400000000.0,12039.0,12173.0,12767.0,13052.0,18,0,0,8,1,0,0,4,0,0,1,4,0,0,0,1.3790989886607417,0.0,0.0,0.6129328838492185,0.07661661048115231,0.0,0.0,0.30646644192460926,0.0,0.0,0.07661661048115231,0.30646644192460926,0.0,0.0,0.0
405634000,Pitogo,405600000.0,400000000.0,21380.0,23019.0,22798.0,22499.0,48,0,2,22,0,1,1,9,0,0,11,2,0,0,0,2.1334281523623275,0.0,0.08889283968176363,0.9778212364994,0.0,0.044446419840881816,0.044446419840881816,0.40001777856793636,0.0,0.0,0.4889106182497,0.08889283968176363,0.0,0.0,0.0
405635000,Plaridel,405600000.0,400000000.0,10238.0,10935.0,10129.0,10866.0,22,1,1,6,0,1,3,5,0,0,3,2,0,0,0,2.0246640898214614,0.09203018590097552,0.09203018590097552,0.5521811154058531,0.0,0.09203018590097552,0.27609055770292656,0.4601509295048776,0.0,0.0,0.27609055770292656,0.18406037180195103,0.0,0.0,0.0
